###### NEW LOG SESSION ######
Epoch,Epsilon,Score,Steps,Position,Velocity,
39,0.01,-89.40197292110524,133,0.5154030323301609,0.037604213517325104,
40,0.01,-83.16615821133632,127,0.5013162010345946,0.02899700703630797,
41,0.01,-160.2184729151663,200,-0.16886925512564263,-0.0023315203330539326,
42,0.01,-94.23889753752258,143,0.5184715271771269,0.023544374730221036,
43,0.01,-138.6902638573024,200,-0.5289163680470983,0.043413213453567245,
44,0.01,-138.5854877101724,200,-0.4547639842466451,0.050149343029000225,
45,0.01,-95.17257920635292,138,0.5226108594195602,0.03180399413070374,
46,0.01,-118.79628314309305,177,0.5004909611490096,0.04182661697187751,
47,0.01,-121.44310476679856,171,0.5042619140370693,0.03893137597442774,
48,0.01,-130.09637374594172,200,-0.6991286072950558,0.046321836438719684,
49,0.01,-134.45398842035738,183,0.5018010348877483,0.03544490609186861,
50,0.01,-86.59283169660388,132,0.529501408815772,0.042703694956359645,
51,0.01,-87.42368252563777,130,0.5051790987882285,0.0278851228863901,
52,0.01,-113.679123013157,171,0.5188400678357948,0.045085204281584745,
53,0.01,-144.03445939197263,200,0.45635757511206576,0.017145001228520994,
54,0.01,-94.4071181346742,139,0.5168422307524496,0.024347252865068315,
55,0.01,-88.6583463854102,139,0.5010848212273045,0.022495374670656567,
56,0.01,-128.18067833020905,200,-0.03279453012260279,0.04776941039159742,
57,0.01,-150.55998985796433,200,-0.1621283731802635,0.0540469700215532,
58,0.01,-129.26424072219098,182,0.5322029179988481,0.035581454290411776,
59,0.01,-123.12380716907816,200,-0.12371768519167467,0.053798521269125286,
60,0.01,-159.48871700481624,200,-0.10176994897754103,-0.006542803543954567,
61,0.01,-131.9312724351781,200,-1.0732212707373352,0.02726353029715213,
62,0.01,-152.7397659311574,200,-1.081347524946184,0.02666879715466819,
63,0.01,-149.08046134009732,200,-0.3831489566015473,0.054104260165929584,
64,0.01,-135.64079954879645,200,0.3984195738424605,0.03897753852945898,
65,0.01,-150.72651560698506,200,-1.0027088391920445,0.03396427231862837,
66,0.01,-96.77486578374838,153,0.5065467792063021,0.00848307413137374,
67,0.01,-97.50975535251801,157,0.502958756301884,0.006118546611916792,
68,0.01,-104.39303314965576,164,0.5190528328391822,0.035134520502851985,
69,0.01,-163.20374117111174,200,-0.2619739774215605,0.006784314863100917,
70,0.01,-85.3062917996568,128,0.5222980898215162,0.03407498946048144,
71,0.01,-137.76780421524032,195,0.5368577983788596,0.04995707454335301,
72,0.01,-153.35784780681334,200,-0.5714593839549674,0.054146754935464274,
73,0.01,-84.70458270911017,129,0.5350620250587906,0.039521839395133214,
74,0.01,-90.49943410678635,132,0.5145089548594666,0.019658482460787486,
75,0.01,-80.64870623850705,120,0.5042244737852908,0.026589668459833172,
76,0.01,-90.16335025792692,138,0.5271189195658466,0.029893584583174426,
77,0.01,-150.31083163369632,200,0.15247998397153778,0.00851466244556659,
78,0.01,-165.7780743950047,200,-0.4074265335033507,0.0076627098801735904,
79,0.01,-138.63153326546887,197,0.5148836044300683,0.01837142117467957,
80,0.01,-76.28006881069659,116,0.5458425666816683,0.046907744037145586,
81,0.01,-98.26845591750127,146,0.5049101105692713,0.018257987841002694,
82,0.01,-76.708776693054,118,0.5368577983788596,0.04995707454335301,
83,0.01,-87.18299144904095,132,0.5207928415043794,0.022191630567443426,
84,0.01,-129.58796246440122,200,-0.3441532403176747,0.05981544994585716,
85,0.01,-96.99975403826392,138,0.5063992717235203,0.024412577723060984,
86,0.01,-96.58167450340753,140,0.5066706360648144,0.023015583436345854,
87,0.01,-73.84625927002804,121,0.5024235385861161,0.003883682812151343,
88,0.01,-87.12341424980501,135,0.5008597308856757,0.00783826114082538,
89,0.01,-123.79540300672122,173,0.5088621473054992,0.026951626130414585,
90,0.01,-80.48279343453183,125,0.5103846387444562,0.01489962552707933,
91,0.01,-81.91295543730017,124,0.5165101071710576,0.02904585370447574,
92,0.01,-103.23552493053728,151,0.5301156339088621,0.03623148242452855,
93,0.01,-83.38175561814484,127,0.5364896188629413,0.0365592342673864,
94,0.01,-87.96214457976946,134,0.5056887705307808,0.013727356385447729,
95,0.01,-143.33557154101996,200,-0.8958282112564235,0.043966922380998245,
96,0.01,-80.66014231808296,122,0.5136202435759045,0.028574231451801844,
97,0.01,-88.9928190495474,130,0.5051524583292272,0.014329799553636884,
98,0.01,-137.8924078934272,197,0.5011955478547889,0.02997784143789415,
99,0.01,-76.5520920970881,117,0.5277445714211215,0.03232614461851173,
100,0.01,-90.13799953024893,135,0.5226935337915791,0.035785667471175765,
101,0.01,-109.25953363926776,172,0.5406700342215449,0.0411884763372986,
102,0.01,-132.12594305396922,191,0.5131422407321385,0.0341769116826568,
103,0.01,-168.9086306454816,200,-0.19081428151874474,0.010278855860404189,
104,0.01,-77.36891446306716,119,0.5151488409513368,0.03588306296099416,
105,0.01,-86.5181843666998,133,0.5076387969848507,0.015617245092673126,
106,0.01,-76.52408329415681,113,0.5106054616924262,0.023499319175406787,
107,0.01,-136.0870408200483,197,0.5040936374902009,0.035226275349481806,
108,0.01,-83.11067892303026,124,0.51218398992241,0.03322140472450681,
109,0.01,-56.53429394536581,90,0.5156222375433556,0.015969052729103452,
110,0.01,-138.40828083282582,192,0.5115567369359086,0.04447439317898612,
111,0.01,-145.38456953412918,200,0.42539330078988347,0.033160141097891255,
112,0.01,-92.76851016758935,139,0.5078901171220154,0.021260712994116214,
113,0.01,-88.61514536797509,152,0.5050798994351863,0.00714186537117531,
114,0.01,-104.67716524761204,161,0.5291705146212387,0.036382946425906455,
115,0.01,-99.35797372686072,145,0.5239006279950202,0.024843890655627483,
116,0.01,-130.20527296198466,187,0.5068573443304831,0.037911732280779105,
117,0.01,-133.70006691261244,198,0.5301156339088621,0.03623148242452855,
118,0.01,-157.72586191141866,200,-0.3190236141068965,-0.0009511009759422386,
119,0.01,-101.1403301896359,148,0.53385624964059,0.035166458395131814,
120,0.01,-85.53166568226958,125,0.5198196766359098,0.02519567974434901,
121,0.01,-137.67279632533285,200,0.03114064276343887,0.05594084309952398,
122,0.01,-89.2634270015494,129,0.514922276104692,0.025514035952131645,
123,0.01,-115.02411448383232,200,-1.108016322100852,0.02321029472312345,
124,0.01,-93.20292258715331,136,0.5019468005911288,0.015744811568831556,
125,0.01,-151.16925231475534,200,0.233034346976401,0.009947914126318656,
126,0.01,-97.47076879215076,146,0.5000809204931068,0.006992138094450989,
127,0.01,-135.74305137017578,200,-1.1948047700649356,-0.03573186272544309,
128,0.01,-119.3925066631078,187,0.5368577983788596,0.04995707454335301,
129,0.01,-82.50194657789515,123,0.5177174187868997,0.03941713837042551,
130,0.01,-81.1413809243505,124,0.5410859003714815,0.04287466170691835,
131,0.01,-78.77395731899239,121,0.5129352477415754,0.04916459874206175,
132,0.01,-93.28417938838632,139,0.5307957641373969,0.0338830835498571,
133,0.01,-90.65244395221599,136,0.5065230372767371,0.02647252400401114,
134,0.01,-77.2315823655972,120,0.5097236628068633,0.033685627120884847,
135,0.01,-109.3182039174385,200,-1.0256926574486676,0.03151016154768424,
136,0.01,-118.6557759669468,176,0.5083735885584038,0.037255260967232286,
137,0.01,-75.71550401790181,117,0.531268565726938,0.032612469650059206,
138,0.01,-80.28491134214616,122,0.5348577983788596,0.04795707454335302,
139,0.01,-104.14850666996325,169,0.5016663663494815,0.00520299620610469,
140,0.01,-127.5844344973256,184,0.5166396828127509,0.04181001040310841,
141,0.01,-147.71905065396106,200,0.12605998293923504,0.05224233369083369,
142,0.01,-143.30971439780987,200,-0.8474882160732969,0.04333770041822314,
143,0.01,-89.5329770251685,133,0.5092110806844673,0.037631046983368804,
144,0.01,-82.76144317033868,124,0.5284078348362584,0.031312324824422845,
145,0.01,-86.5876773092466,129,0.5166016059032115,0.03953398526959473,
146,0.01,-78.75280037935622,116,0.508802008166417,0.02631167911484841,
147,0.01,-105.0688068736941,164,0.5009518003323606,0.04126048156391339,
148,0.01,-89.20934380840717,130,0.5145769798148414,0.031317179674447075,
149,0.01,-134.3168508594242,200,-0.1302098604518361,0.05530561978507214,
150,0.01,-156.8369388486774,200,-0.21255087977489012,-0.016440938635502597,
151,0.01,-83.13790250684755,126,0.5214898971383957,0.04421172318479975,
152,0.01,-76.75310631655094,117,0.5247840243684146,0.043897793312164,
153,0.01,-85.74997983885481,128,0.5026781081595724,0.046187565769039325,
154,0.01,-82.94295706460142,127,0.5363488046586685,0.03955855070536225,
155,0.01,-99.53310901657888,143,0.5251442884013483,0.03195350367868791,
156,0.01,-64.86019090093284,113,0.5031007792669799,0.0047311166125547,
157,0.01,-82.59708378173316,122,0.5102918433310125,0.02535717501807264,
158,0.01,-111.96229899432684,162,0.5308428942261745,0.045942170390667884,
159,0.01,-81.95168777473334,126,0.5000673441445164,0.013001625315532296,
160,0.01,-78.71881316444593,122,0.5026305705146769,0.014261262710203214,
161,0.01,-118.95262127745757,171,0.5221697948552932,0.02744156372434759,
162,0.01,-113.73103650061952,200,0.47842372650478415,0.00169010884513289,
163,0.01,-113.32107416657827,158,0.5149225393059651,0.04095144954630486,
164,0.01,-79.89131830861267,120,0.5100512927752721,0.03190181002689026,
165,0.01,-95.97300127126381,137,0.5095705002134862,0.036980022818128136,
166,0.01,-136.4188443717449,200,0.32186123488010865,0.046426770205565404,
167,0.01,-98.1459092513766,160,0.503619428659558,0.007155682397246754,
168,0.01,-133.93656352915517,190,0.5301618684887369,0.03236094816142598,
169,0.01,-102.22423387752772,144,0.5346328386960172,0.03815863433380257,
170,0.01,-99.12098170956862,142,0.5372799765905389,0.03857592558535091,
171,0.01,-92.68392193667997,134,0.500994950530911,0.04189083502981577,
172,0.01,-157.27021199390364,200,-0.4211198909339204,-0.014614562041897117,
173,0.01,-80.41725298466815,120,0.5048453832976555,0.012294234725244848,
174,0.01,-92.54811235335242,145,0.5138574678707553,0.01853295800807259,
175,0.01,-77.87343324676867,116,0.5076509744357078,0.019850900272372008,
176,0.01,-129.4540825011143,200,0.4654444398008648,0.042992559721442024,
177,0.01,-111.14995735578633,159,0.5186397202230445,0.02998758831624884,
178,0.01,-78.8440313794921,121,0.530209027581002,0.04036617729805721,
179,0.01,-82.72174215541992,127,0.5216095113505291,0.029800102321527706,
180,0.01,-103.53128937200033,150,0.5131488386391952,0.020349641312510387,
181,0.01,-124.53537562481641,198,0.5153691504718927,0.04370459187222517,
182,0.01,-134.2032123394988,200,-0.2624256859117381,0.061960162611845254,
183,0.01,-77.23754065481799,120,0.5360824205930333,0.040885734540617925,
184,0.01,-145.02804813338165,200,0.15644130689144864,0.04184299206012031,
185,0.01,-154.66696900635353,200,-0.4003727035621855,-0.041593456518727666,
186,0.01,-149.20526482714547,200,-0.35904629840383356,0.03525445347217704,
187,0.01,-80.84405353399391,125,0.5049972068468105,0.036811671018735996,
188,0.01,-86.72026367336137,131,0.5019986072102155,0.03707394455883937,
189,0.01,-124.25378508332828,174,0.5214818815829445,0.03956101018037418,
190,0.01,-152.13389170728257,200,-0.12050163100578715,-0.010904174984427466,
191,0.01,-83.42259165983506,127,0.5401851837021597,0.04398937047523585,
192,0.01,-107.83586434213989,166,0.5063586906822063,0.03966590288368216,
193,0.01,-128.88814336953257,194,0.5028789270901094,0.014338986054745945,
194,0.01,-121.68461868400487,200,-1.081347524946184,0.02666879715466819,
195,0.01,-133.59011571367444,200,0.29078555519931315,0.04976908575763451,
196,0.01,-79.53425841149382,121,0.5152455109730727,0.04349305761007162,
197,0.01,-83.14647060198588,134,0.5001905792782507,0.00944804637185646,
198,0.01,-157.79744800296146,200,-0.2458723844249691,-0.00485800890660229,
199,0.01,-143.5112318051511,200,-1.1651209080778093,0.012351268574397906,
200,0.01,-80.672486279741,126,0.5083951917747442,0.029518142951936065,
201,0.01,-125.93013036935233,188,0.5035840426401466,0.007781730668664377,
202,0.01,-106.04905050580412,153,0.5196109105655436,0.03739565520414648,
203,0.01,-116.47488122638255,166,0.5127931764389521,0.03304343194942496,
204,0.01,-81.87578893744204,128,0.5048509095890504,0.02790347387627536,
205,0.01,-160.24410234085704,200,-0.9837166017389315,-0.02716537278607031,
206,0.01,-111.6073414778406,187,0.5037370406793515,0.02167722691559016,
207,0.01,-82.46403509292848,123,0.5158596659285622,0.025232447420250412,
208,0.01,-80.63821612163113,131,0.5175950714995193,0.025519222033586652,
209,0.01,-89.62292094387344,152,0.5028547831972844,0.004847750462541599,
210,0.01,-81.94326313803153,128,0.520837863357937,0.03038070048414829,
211,0.01,-106.50045797232949,150,0.5132776869743176,0.02828399429971301,
212,0.01,-104.93726893092159,200,0.4940400297038794,0.002390731997502415,
213,0.01,-122.86598674657847,185,0.5098650012046474,0.038322391552757906,
214,0.01,-84.90310703022564,124,0.51544525526099,0.018850429137529875,
215,0.01,-83.54565918356471,124,0.5243688528021326,0.025059161937974535,
216,0.01,-83.3344019472442,145,0.5030460155292052,0.011032701898636813,
217,0.01,-146.91927812325602,200,0.2903727549121656,0.04661199108890162,
218,0.01,-164.42729638507737,200,-0.795003374601648,0.000148421536426985,
219,0.01,-97.79069729683052,146,0.5340560757244941,0.03615564636926535,
220,0.01,-89.1413172293023,131,0.5151693992669468,0.030104491651233568,
221,0.01,-90.17267302086032,200,-0.3111389319664127,-0.03940123007012506,
222,0.01,-77.85574555026982,115,0.5069500551038456,0.027063130728943997,
223,0.01,-157.15877204758993,200,-0.13904089209620976,-0.0112800665161124,
224,0.01,-54.72944644097219,86,0.5013249784037305,0.017671580269836767,
225,0.01,-102.63542553158494,200,-1.009500750145218,0.03258838458994563,
226,0.01,-77.23707783725041,115,0.5198700844854215,0.031098661546706416,
227,0.01,-116.15389204518019,200,0.4323075062062091,0.012405325344303567,
228,0.01,-87.51373683862391,133,0.5309983002346096,0.043237239225912855,
229,0.01,-80.54590133388612,126,0.5086966667409865,0.0383149423125514,
230,0.01,-101.16209017432062,153,0.5085393056276972,0.021489624110801207,
231,0.01,-80.03916347841754,123,0.5142539277481789,0.028833834144078457,
232,0.01,-122.97549253292098,175,0.5012615992415784,0.019015339365602877,
233,0.01,-82.33947641244352,127,0.5318547695081663,0.039592802100074716,
234,0.01,-81.1528415495527,121,0.5308772627074025,0.03793625017243283,
235,0.01,-96.22823028720757,146,0.5072586643412549,0.030444054523539172,
236,0.01,-100.37526236715914,153,0.5087397978442489,0.008837596617092817,
237,0.01,-116.2470363826926,200,-0.8371579300690988,0.045827696313482484,
238,0.01,-88.57863430919048,130,0.5139922889890531,0.026598575944266855,
239,0.01,-147.2129772001841,200,-0.2376260395189528,0.05292186259476853,
240,0.01,-143.97952952376855,200,0.2694826644117907,0.005091004092998547,
241,0.01,-84.64536893069318,130,0.5166970217473357,0.020972289503643403,
242,0.01,-145.68877259704087,200,-0.09960791867641558,0.048108039869103864,
243,0.01,-92.00969175799041,200,0.4077600858951996,-0.009448684428902792,
244,0.01,-90.98590971498994,144,0.5193500225384984,0.02474310127744,
245,0.01,-144.43275494099706,200,0.4997701293452258,0.02440062863782575,
246,0.01,-100.40144588329494,156,0.5284146062416286,0.029772108248813815,
247,0.01,-87.42386505429468,134,0.5165443936724916,0.028892458165223667,
248,0.01,-89.71525793446258,133,0.5032878501821901,0.019455489669226243,
249,0.01,-87.00017038748688,130,0.5154304487247221,0.033323262303729485,
